classified_text,tweet_text,sentence_score,nilai_sentiment,sentiment_label,text_clean
tinggal [Negative (3.0)] nunggu [Positive (1.0)] sekolah [Positive (4.0)] keluar [Negative (3.0)] murid [Negative (4.0)] nyaaq, tinggal nunggu sekolah keluar murid nyaaq,['tinggal [Negative (3.0)] nunggu [Positive (1.0)] sekolah [Positive (4.0)] keluar [Negative (3.0)] murid [Negative (4.0)] nyaaq'],0.0,Neutral,tinggal nunggu sekolah keluar murid nyaaq
luka [Negative (5.0)] bakar [Positive (3.0)] tuh apain anak [Negative (3.0)], luka bakar tuh apain anak,['luka [Negative (5.0)] bakar [Positive (3.0)] tuh apain anak [Negative (3.0)]'],0.0,Neutral,luka bakar tuh apain anak
mantan [Negative (3.0)] laku rundung [Negative (4.0)] nggak [Positive (1.0)] lewat [Negative (5.0)] batas [Negative (4.0)] kaya [Negative (2.0)] gin korban [Negative (4.0)] udah nang [Negative (5.0)] sakit [Negative (6.0)] wajib udahin kasi [Negative (3.0)] masuk [Negative (4.0)] rs kaya [Negative (2.0)] gin, mantan laku rundung nggak lewat batas kaya gin korban udah nang sakit wajib udahin kasi masuk rs kaya gin,['mantan [Negative (3.0)] laku rundung [Negative (4.0)] nggak [Positive (1.0)] lewat [Negative (5.0)] batas [Negative (4.0)] kaya [Negative (2.0)] gin korban [Negative (4.0)] udah nang [Negative (5.0)] sakit [Negative (6.0)] wajib udahin kasi [Negative (3.0)] masuk [Negative (4.0)] rs kaya [Negative (2.0)] gin'],-2.0,Negative,mantan laku rundung nggak lewat batas kaya gin korban udah nang sakit wajib udahin kasi masuk rs kaya gin
kasih [Negative (1.0)] hukum [Negative (4.0)] ringan [Negative (1.0)] bener [Negative (1.0)] marah [Negative (6.0)] sih, kasih hukum ringan bener marah sih,['kasih [Negative (1.0)] hukum [Negative (4.0)] ringan [Negative (1.0)] bener [Negative (1.0)] marah [Negative (6.0)] sih'],-5.0,Negative,kasih hukum ringan bener marah sih
abis [Negative (2.0)] maaf [Negative (6.0)] tai [Negative (6.0)], abis maaf tai,['abis [Negative (2.0)] maaf [Negative (6.0)] tai [Negative (6.0)]'],-5.0,Negative,abis maaf tai
awas [Negative (3.0)] aman guru [Positive (3.0)] gimana sekolah [Positive (3.0)] bayar [Negative (3.0)] mahal [Positive (1.0)], awas aman guru gimana sekolah bayar mahal,['awas [Negative (3.0)] aman guru [Positive (3.0)] gimana sekolah [Positive (3.0)] bayar [Negative (3.0)] mahal [Positive (1.0)]'],-3.0,Negative,awas aman guru gimana sekolah bayar mahal
jujur [Negative (1.0)] ya [Positive (4.0)] rem [Negative (5.0)] anak [Negative (4.0)] jaman [Negative (2.0)] dunia [Negative (2.0)] sahabat [Negative (5.0)] anak [Negative (4.0)], jujur ya rem anak jaman dunia sahabat anak,['jujur [Negative (1.0)] ya [Positive (4.0)] rem [Negative (5.0)] anak [Negative (4.0)] jaman [Negative (2.0)] dunia [Negative (2.0)] sahabat [Negative (5.0)] anak [Negative (4.0)]'],0.0,Neutral,jujur ya rem anak jaman dunia sahabat anak
aduh [Negative (3.0)] gin sekolah [Positive (3.0)] sppnya juta [Positive (2.0)], aduh gin sekolah sppnya juta,['aduh [Negative (3.0)] gin sekolah [Positive (3.0)] sppnya juta [Positive (2.0)]'],-3.0,Negative,aduh gin sekolah sppnya juta
bulian luka [Negative (5.0)] bakar [Positive (3.0)] cerita [Positive (5.0)] anak [Negative (3.0)] pikir [Negative (2.0)] berani ngebakar anak [Negative (3.0)], bulian luka bakar cerita anak pikir berani ngebakar anak,['bulian luka [Negative (5.0)] bakar [Positive (3.0)] cerita [Positive (5.0)] anak [Negative (3.0)] pikir [Negative (2.0)] berani ngebakar anak [Negative (3.0)]'],5.0,Positive,bulian luka bakar cerita anak pikir berani ngebakar anak
semangat [Negative (1.0)] orang tua [Negative (4.0)] anak [Negative (4.0)] korban [Negative (5.0)] ya [Negative (5.0)] bayang [Positive (2.0)] hancur moga [Negative (1.0)] cepat [Negative (4.0)] bangkit [Negative (5.0)] lupa [Negative (4.0)] stop [Positive (3.0)] bullying speechless sih sekolah [Positive (3.0)] inter akhlak [Positive (4.0)], semangat orang tua anak korban ya bayang hancur moga cepat bangkit lupa stop bullying speechless sih sekolah inter akhlak,['semangat [Negative (1.0)] orang tua [Negative (4.0)] anak [Negative (4.0)] korban [Negative (5.0)] ya [Negative (5.0)] bayang [Positive (2.0)] hancur moga [Negative (1.0)] cepat [Negative (4.0)] bangkit [Negative (5.0)] lupa [Negative (4.0)] stop [Positive (3.0)] bullying speechless sih sekolah [Positive (3.0)] inter akhlak [Positive (4.0)]'],0.0,Neutral,semangat orang tua anak korban ya bayang hancur moga cepat bangkit lupa stop bullying speechless sih sekolah inter akhlak
mah jatuh [Negative (3.0)] minus [Positive (3.0)] school wkwkw, mah jatuh minus school wkwkw,['mah jatuh [Negative (3.0)] minus [Positive (3.0)] school wkwkw'],0.0,Neutral,mah jatuh minus school wkwkw
anggota [Negative (3.0)] geng gin mah, anggota geng gin mah,['anggota [Negative (3.0)] geng gin mah'],-3.0,Negative,anggota geng gin mah
kelas [Negative (1.0)] bus, kelas bus,['kelas [Negative (1.0)] bus'],0.0,Neutral,kelas bus
drakor emang orang kaya [Negative (2.0)] suka [Negative (1.0)] bully [Negative (6.0)] ya [Positive (4.0)] dibully [Negative (5.0)] sekolah [Positive (3.0)] orang kaya [Negative (2.0)] ya [Positive (4.0)] mix pribumi chinese eh dikatain [Negative (3.0)] aborigin pikir [Negative (2.0)] becanda takut [Negative (4.0)] disuru pantai [Positive (1.0)] ruang [Negative (3.0)] takut [Negative (5.0)] item [Positive (4.0)] dikatain [Negative (3.0)] aborigin, drakor emang orang kaya suka bully ya dibully sekolah orang kaya ya mix pribumi chinese eh dikatain aborigin pikir becanda takut disuru pantai ruang takut item dikatain aborigin,['drakor emang orang kaya [Negative (2.0)] suka [Negative (1.0)] bully [Negative (6.0)] ya [Positive (4.0)] dibully [Negative (5.0)] sekolah [Positive (3.0)] orang kaya [Negative (2.0)] ya [Positive (4.0)] mix pribumi chinese eh dikatain [Negative (3.0)] aborigin pikir [Negative (2.0)] becanda takut [Negative (4.0)] disuru pantai [Positive (1.0)] ruang [Negative (3.0)] takut [Negative (5.0)] item [Positive (4.0)] dikatain [Negative (3.0)] aborigin'],4.0,Positive,drakor emang orang kaya suka bully ya dibully sekolah orang kaya ya mix pribumi chinese eh dikatain aborigin pikir becanda takut disuru pantai ruang takut item dikatain aborigin
ya [Positive (4.0)] ampun [Negative (3.0)] luka [Positive (5.0)] bakar [Positive (4.0)] inget drakor the glory tangan [Positive (1.0)] bakar [Negative (3.0)] pake catokan, ya ampun luka bakar inget drakor the glory tangan bakar pake catokan,['ya [Positive (4.0)] ampun [Negative (3.0)] luka [Positive (5.0)] bakar [Positive (4.0)] inget drakor the glory tangan [Positive (1.0)] bakar [Negative (3.0)] pake catokan'],-3.0,Negative,ya ampun luka bakar inget drakor the glory tangan bakar pake catokan
ayo [Positive (4.0)] masuk [Negative (3.0)] sekolah [Positive (3.0)] keren udah biasa [Negative (4.0)] uji [Negative (1.0)] hidup [Positive (3.0)] sungguh, ayo masuk sekolah keren udah biasa uji hidup sungguh,['ayo [Positive (4.0)] masuk [Negative (3.0)] sekolah [Positive (3.0)] keren udah biasa [Negative (4.0)] uji [Negative (1.0)] hidup [Positive (3.0)] sungguh'],3.0,Positive,ayo masuk sekolah keren udah biasa uji hidup sungguh
songong orang kaya [Negative (2.0)], songong orang kaya,['songong orang kaya [Negative (2.0)]'],-2.0,Negative,songong orang kaya
anak [Negative (3.0)] jabat [Negative (4.0)] libat proses [Positive (1.0)], anak jabat libat proses,['anak [Negative (3.0)] jabat [Negative (4.0)] libat proses [Positive (1.0)]'],-4.0,Negative,anak jabat libat proses
ya [Positive (4.0)] allah [Positive (6.0)] moga [Positive (1.0)] lekas [Negative (3.0)] sembuh [Positive (4.0)] ngerasain [Negative (2.0)] korban [Negative (5.0)] pembullyan suka [Negative (1.0)] body shaming perdulin, ya allah moga lekas sembuh ngerasain korban pembullyan suka body shaming perdulin,['ya [Positive (4.0)] allah [Positive (6.0)] moga [Positive (1.0)] lekas [Negative (3.0)] sembuh [Positive (4.0)] ngerasain [Negative (2.0)] korban [Negative (5.0)] pembullyan suka [Negative (1.0)] body shaming perdulin'],4.0,Positive,ya allah moga lekas sembuh ngerasain korban pembullyan suka body shaming perdulin
bullying ucap [Negative (2.0)] aja [Positive (1.0)] udah langgar pakai keras fisik sekolah [Positive (3.0)] kualitas [Positive (5.0)] jahat [Negative (4.0)] ngaruh ya [Positive (4.0)] sekolah [Positive (4.0)] mahal [Positive (1.0)] murah [Positive (2.0)], bullying ucap aja udah langgar pakai keras fisik sekolah kualitas jahat ngaruh ya sekolah mahal murah,['bullying ucap [Negative (2.0)] aja [Positive (1.0)] udah langgar pakai keras fisik sekolah [Positive (3.0)] kualitas [Positive (5.0)] jahat [Negative (4.0)] ngaruh ya [Positive (4.0)] sekolah [Positive (4.0)] mahal [Positive (1.0)] murah [Positive (2.0)]'],-4.0,Negative,bullying ucap aja udah langgar pakai keras fisik sekolah kualitas jahat ngaruh ya sekolah mahal murah
aniaya [Negative (4.0)], aniaya,['aniaya [Negative (4.0)]'],-4.0,Negative,aniaya
do do do, do do do,['do do do'],0.0,Neutral,do do do
ajar [Negative (3.0)] bandit [Negative (6.0)], ajar bandit,['ajar [Negative (3.0)] bandit [Negative (6.0)]'],-5.0,Negative,ajar bandit
ngeri [Negative (4.0)] orang tua [Negative (4.0)] korban [Negative (5.0)] gak [Positive (1.0)] puas [Negative (3.0)] putus [Positive (5.0)] hukum [Positive (4.0)] laku diam [Negative (3.0)] gerilya satu [Negative (1.0)] orang tua [Negative (4.0)] korban [Negative (5.0)] kelar [Negative (4.0)], ngeri orang tua korban gak puas putus hukum laku diam gerilya satu orang tua korban kelar,['ngeri [Negative (4.0)] orang tua [Negative (4.0)] korban [Negative (5.0)] gak [Positive (1.0)] puas [Negative (3.0)] putus [Positive (5.0)] hukum [Positive (4.0)] laku diam [Negative (3.0)] gerilya satu [Negative (1.0)] orang tua [Negative (4.0)] korban [Negative (5.0)] kelar [Negative (4.0)]'],0.0,Neutral,ngeri orang tua korban gak puas putus hukum laku diam gerilya satu orang tua korban kelar
sekolah [Positive (3.0)] pamer [Negative (3.0)] harta orang tua [Negative (4.0)] legal ilegal, sekolah pamer harta orang tua legal ilegal,['sekolah [Positive (3.0)] pamer [Negative (3.0)] harta orang tua [Negative (4.0)] legal ilegal'],-4.0,Negative,sekolah pamer harta orang tua legal ilegal
sekolah [Positive (3.0)] elit perilaku [Positive (2.0)] sil, sekolah elit perilaku sil,['sekolah [Positive (3.0)] elit perilaku [Positive (2.0)] sil'],2.0,Positive,sekolah elit perilaku sil
parahh ungkapp, parahh ungkapp,['parahh ungkapp'],0.0,Neutral,parahh ungkapp
sikat, sikat,['sikat'],0.0,Neutral,sikat
bus anak [Negative (3.0)] mami tengil ya [Positive (4.0)], bus anak mami tengil ya,['bus anak [Negative (3.0)] mami tengil ya [Positive (4.0)]'],4.0,Positive,bus anak mami tengil ya
sekolah [Positive (3.0)] mahal [Positive (1.0)] mahal [Negative (1.0)] program chatacter building fasilitas [Negative (4.0)] konseling model [Positive (3.0)] kurikulum gimana ya [Positive (4.0)] anak [Negative (3.0)] libat loh peduli [Negative (1.0)] karakter siswa [Positive (3.0)] siswi sih, sekolah mahal mahal program chatacter building fasilitas konseling model kurikulum gimana ya anak libat loh peduli karakter siswa siswi sih,['sekolah [Positive (3.0)] mahal [Positive (1.0)] mahal [Negative (1.0)] program chatacter building fasilitas [Negative (4.0)] konseling model [Positive (3.0)] kurikulum gimana ya [Positive (4.0)] anak [Negative (3.0)] libat loh peduli [Negative (1.0)] karakter siswa [Positive (3.0)] siswi sih'],3.0,Positive,sekolah mahal mahal program chatacter building fasilitas konseling model kurikulum gimana ya anak libat loh peduli karakter siswa siswi sih
bus nya bully [Negative (5.0)], bus nya bully,['bus nya bully [Negative (5.0)]'],-5.0,Negative,bus nya bully
penjara [Negative (4.0)], penjara,['penjara [Negative (4.0)]'],-4.0,Negative,penjara
liat [Negative (1.0)] berita [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] jaman [Negative (2.0)] lihat [Positive (3.0)] contoh mario dandy baoaknya kena [Negative (3.0)] gara [Negative (5.0)] gara [Negative (5.0)] anak [Negative (4.0)], liat berita anak anak jaman lihat contoh mario dandy baoaknya kena gara gara anak,['liat [Negative (1.0)] berita [Negative (2.0)] anak [Negative (4.0)] anak [Negative (4.0)] jaman [Negative (2.0)] lihat [Positive (3.0)] contoh mario dandy baoaknya kena [Negative (3.0)] gara [Negative (5.0)] gara [Negative (5.0)] anak [Negative (4.0)]'],-4.0,Negative,liat berita anak anak jaman lihat contoh mario dandy baoaknya kena gara gara anak
yok netizen silah [Positive (3.0)], yok netizen silah,['yok netizen silah [Positive (3.0)]'],3.0,Positive,yok netizen silah
model [Positive (3.0)] biar [Negative (3.0)] harap [Negative (4.0)] muncul [Negative (4.0)] generasi [Negative (4.0)] emas generasi [Negative (3.0)] tembaga polisi ambil [Negative (5.0)] tindak laksana tunda sgra tuntas [Positive (2.0)], model biar harap muncul generasi emas generasi tembaga polisi ambil tindak laksana tunda sgra tuntas,['model [Positive (3.0)] biar [Negative (3.0)] harap [Negative (4.0)] muncul [Negative (4.0)] generasi [Negative (4.0)] emas generasi [Negative (3.0)] tembaga polisi ambil [Negative (5.0)] tindak laksana tunda sgra tuntas [Positive (2.0)]'],-5.0,Negative,model biar harap muncul generasi emas generasi tembaga polisi ambil tindak laksana tunda sgra tuntas
ngikutin [Negative (2.0)] the glory ya [Positive (4.0)] pola [Positive (4.0)] bully [Negative (5.0)] nya ck, ngikutin the glory ya pola bully nya ck,['ngikutin [Negative (2.0)] the glory ya [Positive (4.0)] pola [Positive (4.0)] bully [Negative (5.0)] nya ck'],-5.0,Negative,ngikutin the glory ya pola bully nya ck
ngeri [Negative (4.0)] nya, ngeri nya,['ngeri [Negative (4.0)] nya'],-4.0,Negative,ngeri nya
speak up, speak up,['speak up'],0.0,Neutral,speak up
aduuh, aduuh,['aduuh'],0.0,Neutral,aduuh
up, up,['up'],0.0,Neutral,up
sekolah [Positive (3.0)] elite [Positive (6.0)] laku minus [Negative (3.0)], sekolah elite laku minus,['sekolah [Positive (3.0)] elite [Positive (6.0)] laku minus [Negative (3.0)]'],5.0,Positive,sekolah elite laku minus
anak [Negative (3.0)] anak [Negative (4.0)] bully [Negative (6.0)] sih blacklist kerja [Positive (2.0)] mana hehe, anak anak bully sih blacklist kerja mana hehe,['anak [Negative (3.0)] anak [Negative (4.0)] bully [Negative (6.0)] sih blacklist kerja [Positive (2.0)] mana hehe'],-5.0,Negative,anak anak bully sih blacklist kerja mana hehe
tahun geng sekolah [Positive (3.0)] sih, tahun geng sekolah sih,['tahun geng sekolah [Positive (3.0)] sih'],3.0,Positive,tahun geng sekolah sih
tolong [Negative (2.0)] korban [Negative (5.0)] gakpapa up berita [Negative (2.0)] biar [Negative (4.0)] viral biar [Negative (3.0)] viral ni sekolah [Positive (3.0)] jadi [Negative (2.0)] tgl februari tau [Negative (4.0)] korban [Negative (5.0)] up sekolah [Positive (3.0)] nutupi sekolah [Positive (3.0)] mahal [Positive (1.0)], tolong korban gakpapa up berita biar viral biar viral ni sekolah jadi tgl februari tau korban up sekolah nutupi sekolah mahal,['tolong [Negative (2.0)] korban [Negative (5.0)] gakpapa up berita [Negative (2.0)] biar [Negative (4.0)] viral biar [Negative (3.0)] viral ni sekolah [Positive (3.0)] jadi [Negative (2.0)] tgl februari tau [Negative (4.0)] korban [Negative (5.0)] up sekolah [Positive (3.0)] nutupi sekolah [Positive (3.0)] mahal [Positive (1.0)]'],-5.0,Negative,tolong korban gakpapa up berita biar viral biar viral ni sekolah jadi tgl februari tau korban up sekolah nutupi sekolah mahal
luka [Negative (5.0)] bakar [Positive (3.0)] bullying ngebunuh sih sekolah [Positive (3.0)] standar [Negative (2.0)] elite [Positive (5.0)] attitude tetep aja [Positive (1.0)] sulit, luka bakar bullying ngebunuh sih sekolah standar elite attitude tetep aja sulit,['luka [Negative (5.0)] bakar [Positive (3.0)] bullying ngebunuh sih sekolah [Positive (3.0)] standar [Negative (2.0)] elite [Positive (5.0)] attitude tetep aja [Positive (1.0)] sulit'],-2.0,Negative,luka bakar bullying ngebunuh sih sekolah standar elite attitude tetep aja sulit
sekolah [Positive (3.0)] mahal [Positive (1.0)] jamin [Positive (6.0)] siswa [Positive (4.0)] aman nyaman [Positive (4.0)] ya [Positive (5.0)], sekolah mahal jamin siswa aman nyaman ya,['sekolah [Positive (3.0)] mahal [Positive (1.0)] jamin [Positive (6.0)] siswa [Positive (4.0)] aman nyaman [Positive (4.0)] ya [Positive (5.0)]'],5.0,Positive,sekolah mahal jamin siswa aman nyaman ya
lagi [Negative (3.0)] lagi [Negative (4.0)] kapann bullying hilang [Negative (4.0)] mukaa bumi, lagi lagi kapann bullying hilang mukaa bumi,['lagi [Negative (3.0)] lagi [Negative (4.0)] kapann bullying hilang [Negative (4.0)] mukaa bumi'],-4.0,Negative,lagi lagi kapann bullying hilang mukaa bumi
plonco adik kelas [Negative (2.0)] kali ya [Positive (5.0)], plonco adik kelas kali ya,['plonco adik kelas [Negative (2.0)] kali ya [Positive (5.0)]'],5.0,Positive,plonco adik kelas kali ya
buh, buh,['buh'],0.0,Neutral,buh
usut tuntas [Positive (2.0)] ambil [Negative (5.0)] data [Negative (4.0)] unsur sekolah [Positive (3.0)] rakabuming, usut tuntas ambil data unsur sekolah rakabuming,['usut tuntas [Positive (2.0)] ambil [Negative (5.0)] data [Negative (4.0)] unsur sekolah [Positive (3.0)] rakabuming'],-4.0,Negative,usut tuntas ambil data unsur sekolah rakabuming
ya [Positive (4.0)] allah [Positive (6.0)] kejam [Negative (5.0)] banget [Negative (1.0)] ya [Positive (5.0)] hukum [Negative (3.0)] pidana genk tu, ya allah kejam banget ya hukum pidana genk tu,['ya [Positive (4.0)] allah [Positive (6.0)] kejam [Negative (5.0)] banget [Negative (1.0)] ya [Positive (5.0)] hukum [Negative (3.0)] pidana genk tu'],5.0,Positive,ya allah kejam banget ya hukum pidana genk tu
anak [Negative (3.0)] sklh aja [Positive (1.0)] udah nge bully [Negative (5.0)] udah terjun [Negative (3.0)] masy model [Positive (3.0)] nindas orang ksh efek [Positive (3.0)] jera [Negative (3.0)] din bina karakter nya, anak sklh aja udah nge bully udah terjun masy model nindas orang ksh efek jera din bina karakter nya,['anak [Negative (3.0)] sklh aja [Positive (1.0)] udah nge bully [Negative (5.0)] udah terjun [Negative (3.0)] masy model [Positive (3.0)] nindas orang ksh efek [Positive (3.0)] jera [Negative (3.0)] din bina karakter nya'],0.0,Neutral,anak sklh aja udah nge bully udah terjun masy model nindas orang ksh efek jera din bina karakter nya
